wyanzan	45
ta̱ꞌwa̱ri	45
suba	45
nꞌta̱hyan	45
njeke	45
komba̱ri	45
ji	45
e̱she̱	45
Hwaanwun	45
pa̱shi	44
káji	44
fo	44
da̱bi	44
Yusufu	44
Buyaan	44
Ayaan	44
waabe̱	43
ta̱re̱	43
ta̱niimi	43
shana	43
ribici	43
ra̱a̱	43
mꞌbuna	43
kwan	43
Shawulu	43
ta̱jwara̱ga	42
ta̱a̱ni	42
suuga̱	42
ruba̱	42
nꞌta	42
kuda̱gahini	42
ka̱ta̱ku	42
funa̱	42
Yaahuda	42
yancin	41
yaanyini	41
suguma	41
nꞌyo̱	41
nꞌnii	41
mꞌpirwa	41
ishi	41
a̱cii	41
Yaahudiya	41
Bi	41
ꞌwe̱e̱	40
uba̱	40
kwashe̱e̱ke̱	40
jaga	40
hara̱	40
guguji	40
bisa̱gi	40
ba̱	40
ta̱ndaabi	39
tahyan	39
nda̱a̱tu	39
gyama	39
duwa̱na̱	39
Timooti	39
Iyaa	39
Biwya̱ra̱mi	39
ta̱ga̱da̱ri	38
ta̱be̱	38
tapana	38
sumo̱	38
sooja	38
rwaga	38
ruba	38
ndagi	38
kubutu	38
ha̱a̱n	38
aya̱too	38
atuma	38
Gwatana	38
ꞌwa̱gi	37
ta̱ka̱	37
ta̱baa	37
naazhin	37
me̱	37
kunrun	37
huwa̱	37
ga̱ndu	37
buki	37
asooja	37
Ubwa	37
Nii	37
Nde̱e̱	37
Ibiraahin	37
Haruwa	37
Bara̱naba	37
ta̱to̱n	36
suniinhin	36
shiri	36
goki	36
bucita̱a̱ga̱	36
ayishe	36
ashin	36
Nda	36
Kaisa	36
Bupira̱	36
wau	35
ta̱kuna	35
nꞌniinhin	35
kuje	35
kinai	35
bubwa	35
aꞌa̱yo	35
Baba̱tiisa̱ma	35
wa̱ka̱mi	34
ta̱na̱	34
tasha	34
tahoo	34
suhyu	34
nꞌta̱hani	34
cita̱	34
adaadoo	34
Shii	34
íye̱	33
ta̱jikita̱na̱	33
tashi	33
raa	33
nꞌta̱ha̱mba̱ga̱	33
isa	33
de̱be̱	33
butuma	33
buna	33
bike̱nye̱n	33
ba̱re	33
a̱rici	33
ata	33
agyama	33
Nꞌna̱maa	33
Bwaa	33
waabwa	32
ta̱cita̱	32
kuda̱ga	32
ha̱mba̱ga̱na̱	32
cíin	32
bambanu	32
aha̱nka̱ri	32
acita̱a̱ga̱	32
Ka̱i	32
ꞌyapa	31
uya̱	31
ta̱ndaya	31
ta̱ma	31
mꞌmazama	31
mawuna̱ni	31
gudu	31
ayigo	31
Be̱e̱	31
Anii	31
ta̱ꞌwa̱	30
ta̱niinhin	30
nꞌshi	30
mꞌpa̱ni	30
kuna	30
ka̱shi	30
hwashe̱	30
e̱nshe̱n	30
bibe̱e̱	30
ajaa	30
Rwaga	30
Hiika̱	30
undu	29
ta̱ndaaba	29
shaana	29
nꞌrabi	29
nꞌjooshiipa	29
mandaabwa	29
kúshiike̱	29
jwara̱ga	29
banshaun	29
anje̱	29
ala̱ka̱wa̱ri	29
tuun	28
ta̱ꞌungwa	28
ta̱swee	28
ta̱hura̱	28
rupa	28
kúshe̱	28
ce̱be̱	28
akwane̱	28
Kuu	28
Kupita	28
Jaa	28
Filibu	28
Antiyaakiya	28
Ai	28
zha̱a̱	27
yaba	27
wuta̱ni	27
ta̱kun	27
ta̱bisa̱ga̱	27
piree	27
nꞌta̱ga̱gaagana	27
nꞌna̱maa	27
maniimi	27
kuu	27
kuta̱gwama	27
kaki	27
insan	27
iba̱	27
he̱e̱n	27
ha̱ngagici	27
bwe̱	27
buta	27
bana	27
aꞌwana	27
ada̱a̱da̱	27
Kuuyaan	27
Iliya	27
Bugwama	27
ya̱na̱	26
wunhin	26
uhwe̱n	26
nꞌta̱ꞌwaba	26
nda̱ci	26
mashi	26
kunna	26
kuna̱	26
kaasu	26
jikita̱ni	26
ha̱mba	26
cigi	26
bujaa	26
aya̱na̱	26
Naazare	26
Masa	26
Abaa	26
ta̱taga	25
ta̱sha̱a̱	25
ta̱pa	25
ta̱gwaan	25
